PartnerID,NationalIDNumber,LoginID,OrganizationLevel,FirstName,MiddleName,LastName,Suffix,JobTitle,BonusMonth,WeekOffDay,PhoneNumber,PhoneNumberType,EmailAddress,AddressLine1,AddressLine2,City,StateProvinceName,PostalCode,PAN,UIDAI,SSN,CountryRegionName,BirthDate,Age,MaritalStatus,Gender,HireDate,RetirementYear,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,rowguid,ModifiedDate,ProefficientLanguage,LicenseNumber,PassportNumber,BonusMonth_1,Ethenicity,PercentageLeaveLeft,QuarterVaccationHours,FullName,BloodGroup,Department,BirthDate1,WeekOffDay1,PAN1,UIDAI1,LicenseNumber1,PassportNumber1
869.0,121491555,adventure-works\wendy0,2,Wendy,Beth,Kahn,,Finance Manager,September,Wednesday,248-555-0134,Work,wendy0@adventure-works.com,5686 B^&%@ el Ai>< r Dr.,,Sammamish,Washington,98074,IARAF8353B,2.64E+11,716497031,United States,10/11/1984,38,S,F,12/25/2008,10/11/2044,TRUE,55,47,True,{8F410408-4AA8-4D67-886D-530BFE4EBE3B},6/30/2014 0:00,e Ng (lish,AP45 19562435678,L1264795,June,Polish,41,5.67,Philip Anders,A-,marketing,1/8/1989,Wednesday,MRZFU0871K,9502 1517 6995,AP45 19562435678,L1264795
870.0,895209680,adventure-works\sheela0,3,Sheela,H,Word,,Purchasing Manager,October,Thursday,210-555-0193,Work,sheela0@adventure-works.com,7064 L^a%^ ur &?~! el,,Sammamish,Washington,98074,WYHBQ2598T,4920 0000 0000,659293892,United States,2/10/1978,44,S,F,2/25/2011,2/10/2038,TRUE,49,44,True,{7D6B0155-0191-4599-8394-378EBDE63C9A},6/30/2014 0:00,A F r&ican,AP45 19562435678,K7552759,July,Albanian,49,6.87,Michal John,B-,tech,4/15/1989,Thursday,MRZFU0871K,9826 6359 8852,AP45 19562435678,K7552759
871.0,603686790,adventure-works\mikael0,4,Mikael,Q,Sandberg,,Buyer,November,Friday,309-555-0170,Work,mikael0@adventure-works.com,9539 Glenside Dr,,Bothell,Washington,98011,UJGHQ6517S,6130 0000 0000,478753846,United States,8/17/1984,38,S,M,2/10/2009,8/17/2044,FALSE,59,49,True,{D0FD55FF-42FA-491E-8B3B-AB3316018909},6/30/2014 0:00,English,FG78 199946254530,P9046292,June,Uzbek,12,12.5,JohnnyWalker,AB+,management,6/25/1989,Friday,MRZFU0871K,3052 7875 6145,FG78 199946254530,P9046292
872.0,792847334,adventure-works\arvind0,4,Arvind,B,Rao,,Buyer,December,Saturday,848-555-0163,Cell,arvind0@adventure-works.com,9495 Limewood Place,,Renton,Washington,98055,VABLN1082O,7820 0000 0000,233890960,United States,8/21/1974,48,M,M,2/28/2009,8/21/2034,FALSE,60,50,True,{51DE26F0-6ED9-4A70-B689-88EB882674B6},6/30/2014 0:00,Polish,AP45-200057315648,,August,IndoAryan,3,2.5,Stuart Little,AB-,operations,3/28/1989,Saturday,VABLN1082O,3076 6146 3849,AP45 19562435673,
873.0,407505660,adventure-works\linda2,4,Linda,P,Meisner,,Buyer,January,Sunday,916-555-0165,Cell,linda2@adventure-works.com,6118 Grasswood Circle,,Bellevue,Washington,98004,GIGJP3200L,7050 0000 0000,205281225,United States,11/30/1970,52,M,F,12/17/2009,11/30/2030,FALSE,56,48,True,{ED06F9F4-2123-4C44-89D7-E43E1E1ABC2F},6/30/2014 0:00,African,UP78 20205132456,B1846302,September,Portuguese,45,21.5,Ashley Chase,O+,sales,6/25/1989,Sunday,GDABP9486I,4718 7188 2819,UP78 20205132456,B1846302
874.0,482810518,adventure-works\fukiko0,4,Fukiko,J,Ogisu,,Buyer,February,Monday,520-555-0177,Work,fukiko0@adventure-works.com,8751 Norse Drive,,Bellevue,Washington,98004,OQYLE1000H,4.42E+11,778292129,United States,11/24/1970,52,M,M,1/4/2010,11/24/2030,FALSE,57,48,True,{36CD6636-C657-4FC7-9BFA-CC1BFA9102A2},6/30/2014 0:00,Hindi,AP45 19562435681,V67 16387,october,Black,6,4.8,Charlie Almond,A+,IT,3/28/1989,Monday,MRZFU0871K,5177 5394 4789,AP45 19562435681,V67 16387
875.0,466142721,adventure-works\gordon0,4,Gordon,L,Hee,,Buyer,March,Tuesday,230-555-0144,Cell,gordon0@adventure-works.com,108 Lakeside Court,,Bellevue,Washington,98004,SDKPE8758E,7050 0000 0000,64618931,United States,11/29/1966,56,M,M,1/11/2010,11/29/2026,FALSE,52,46,True,{2CB2D5C3-C437-49B1-9FFD-FAA096F6126F},6/30/2014 0:00,Chinese,FG78 199946254531,L1264795,November,White,78,2.5,Drake Babe,A+,marketing,2/5/1989,Tuesday,SDKPE8758E,3811 0238 6944,FG78 199946254531,L1264795
876.0,367453993,adventure-works\frank2,4,Frank,S,Pellow,,Buyer,April,Wednesday,163-555-0147,Cell,frank2@adventure-works.com,5980 Icicle Circle,Unit H,Renton,Washington,98055,ZCPJR3063U,,782366173,United States,5/12/1952,70,M,M,1/23/2010,5/12/2012,FALSE,58,49,True,{0423D8D0-1B14-4718-8C17-85E2F98D222F},6/30/2014 0:00,Japanese,AP45-200057315649,,December,Asian,90,5.67,Brown Man,B+,tech,5/31/1991,Wednesday,MRZFU0871K,3750 8430 7653,AP45 19562435673,
877.0,381073001,adventure-works\eric2,4,Eric,S,Kurjan,,Buyer,May,Thursday,265-555-0195,Work,eric2@adventure-works.com,1378 String Dr,,Renton,Washington,98055,JUOFH2545N,3440 0000 0000,114920136,United States,9/17/1972,50,S,M,1/27/2010,9/17/2032,FALSE,54,47,True,{A28AB377-06F5-417A-A5E2-59F459088699},6/30/2014 0:00,Spanish,UP78 20205132456,,January,German,36,6.87,Philip Anders,A-,management,6/15/1989,Thursday,JUOFH2545N,4755 8766 9949,UP78 20205132456,
878.0,785853949,adventure-works\erin0,4,Erin,M,Hagens,,Buyer,June,Friday,842-555-0158,Work,erin0@adventure-works.com,2947 Vine Lane,,Bellevue,Washington,98004,IROJP7777Y,9100 0000 0000,479902743,United States,1/4/1971,51,S,F,1/31/2010,1/4/2031,FALSE,53,46,True,{B60712A9-50A5-4296-B892-69C4701834B0},6/30/2014 0:00,Russian,AP45 19562435678,,Feburary,African,78,12.5,Michal John,B-,operations,1/4/1991,Friday,MRZFU0871K,9833 8327 6975,AP45 19562435678,
879.0,20269531,adventure-works\ben0,4,Ben,T,Miller,,Buyer,July,Saturday,151-555-0113,Work,ben0@adventure-works.com,101 Candy Rd.,,Redmond,Washington,98052,YUIAV5999G,5.99E+11,859545995,United States,6/3/1973,49,M,M,3/9/2010,6/3/2033,FALSE,55,47,True,{B9641CAE-765C-4662-B760-C167A1F2B8B5},6/30/2014 0:00,Punjabi,AP45 19562435678,K7552759,March,Thai,34,2.5,JohnnyWalker,AB+,sales,6/25/1989,Saturday,YUIAV5999G,6321 8481 2058,AP45 19562435678,K7552759
,437296311,adventure-works\annette0,4,Annette,L,Hill,,Purchasing Assistant,August,Sunday,125-555-0196,Cell,annette0@adventure-works.com,6369 Ellis Street,,Redmond,Washington,98052,BAFJG1224L,9770 0000 0000,494311153,United States,1/29/1978,44,M,F,12/6/2010,1/29/2038,FALSE,50,45,True,{9E03395F-4D5D-4A53-880E-174BD8C1DB59},6/30/2014 0:00,Marathi,FG78 199946254531,P9046292,april,Polish,67,6.87,Stuart Little,AB-,IT,2/15/1989,Sunday,BAFJG1224L,5485 5000 8000,FG78 199946254531,P9046292
,280633567,adventure-works\reinout0,4,Reinout,N,Hillmann,,Purchasing Assistant,September,Monday,370-555-0163,Work,reinout0@adventure-works.com,620 Woodside Ct.,,Bellevue,Washington,98004,SKMBL0071X,4.34E+11,855200175,United States,1/17/1978,44,M,M,12/25/2010,1/17/2038,FALSE,51,45,True,{9825EB00-8E36-4506-93A2-6DDCDC0B13C3},6/30/2014 0:00,English,AP45-200057315649,A1045622,May,Albanian,76,12.5,James Bond,O+,marketing,1/8/1989,Monday,SKMBL0071X,3066 2940 6413,AP45 19562435673,A1045622
,231203233,adventure-works\david5,2,David,M,Barber,,Assistant to the Chief Financial Officer,October,Tuesday,477-555-0132,Work,david5@adventure-works.com,8967 Hamilton Ave.,,Newport Hills,Washington,98006,JAJHL6791H,3.69E+11,421462989,United States,6/21/1964,58,S,M,1/12/2009,6/21/2024,FALSE,56,48,True,{BE81FD77-428C-449F-AB79-48B1CDF53D6A},6/30/2014 0:00,Polish,UP78 20205132456,B1846303,June,Uzbek,36,2.5,Ashley Chase,A+,tech,4/15/1989,Tuesday,JAJHL6791H,7322 8440 2681,UP78 20205132456,B1846303
,441044382,adventure-works\jean0,1,Jean,E,Trenary,,Information Services Manager,November,Wednesday,685-555-0120,Work,jean0@adventure-works.com,2383 Pepper Drive,,Redmond,Washington,98052,FOVHU4352O,3.73E+11,589599905,United States,12/13/1975,47,S,F,12/11/2008,12/13/2035,TRUE,65,52,True,{794A0B1F-C46A-401C-984D-008996FC7092},6/30/2014 0:00,African,AP45 19562435681,V67 16388,July,IndoAryan,31,21.5,Charlie Almond,A+,management,1/8/1989,Wednesday,GDABP9486I,3425 0653 1151,AP45 19562435681,V67 16388
,858323870,adventure-works\stephanie0,2,Stephanie,A,Conroy,,Network Manager,December,Thursday,594-555-0110,Work,stephanie0@adventure-works.com,7435 Ricardo,,Issaquah,Washington,98027,WZGFG2505B,9770 0000 0000,540861525,United States,3/25/1984,38,S,F,2/4/2009,3/25/2044,TRUE,68,54,True,{221CBB7B-8BAE-452B-A16F-A67EBB3873C8},6/30/2014 0:00,Hindi,FG78 199946254532,L1264796,June,Portuguese,41,4.8,Drake Babe,B+,operations,4/15/1989,Thursday,WZGFG2505B,3968 4957 8725,FG78 199946254532,L1264796
,749389530,adventure-works\ashvini0,3,Ashvini,R,Sharma,,Network Administrator,January,Friday,656-555-0119,Work,ashvini0@adventure-works.com,6580 Poor Ridge Court,,Issaquah,Washington,98027,ZAQAG6756B,7820 0000 0000,303396190,United States,3/27/1977,45,S,M,12/4/2008,3/27/2037,FALSE,70,55,True,{2E680C1C-7C02-4343-9626-6F97273414C0},6/30/2014 0:00,Chinese,AP45-200057315650,K7552760,August,Black,49,2.5,Brown Man,A-,sales,6/25/1989,Friday,MRZFU0871K,8587 9139 2785,AP45 19562435673,K7552760
,672243793,adventure-works\peter1,3,Peter,I,Connelly,,Network Administrator,February,Saturday,310-555-0133,Work,peter1@adventure-works.com,9530 Vine Lane,,Issaquah,Washington,98027,UYQPC3370M,3220 0000 0000,437473691,United States,5/28/1980,42,S,M,2/23/2009,5/28/2040,FALSE,69,54,True,{86601E6A-6955-40FC-BB4A-1053A843CE99},6/30/2014 0:00,Japanese,UP78 20205132456,P9046293,September,White,12,5.67,Philip Anders,B-,IT,11/10/1989,Saturday,MRZFU0871K,9502 1517 6995,UP78 20205132456,P9046293
,58317344,adventure-works\karen1,2,Karen,A,Berg,,Application Specialist,March,Sunday,654-555-0177,Work,karen1@adventure-works.com,5256 Chickpea Ct.,,Issaquah,Washington,98027,TSWGZ3170U,3440 0000 0000,570959669,United States,5/19/1978,44,S,F,2/16/2009,5/19/2038,TRUE,74,57,True,{45C3D0F5-3332-419D-AD40-A98996BB5531},6/30/2014 0:00,Hindi,AP45 19562435678,,october,Asian,3,6.87,Michal John,AB+,marketing,3/28/1989,Sunday,TSWGZ3170U,9826 6359 8852,AP45 19562435678,
,314747499,adventure-works\ramesh0,2,Ramesh,V,Meyyappan,,Application Specialist,April,Monday,182-555-0134,Work,ramesh0@adventure-works.com,3848 East 39th Street,,Issaquah,Washington,98027,PUHJW7628P,6830 0000 0000,68410728,United States,3/13/1988,34,S,M,2/3/2009,3/13/2048,TRUE,73,56,True,{BE190269-4003-4D7F-809E-7B3FDC235DA8},6/30/2014 0:00,Chinese,AP45 19562435678,B1846303,November,German,45,12.5,JohnnyWalker,AB-,tech,2/5/1989,Monday,PUHJW7628P,3052 7875 6145,AP45 19562435678,B1846303
,671089628,adventure-works\dan0,2,Dan,K,Bacon,Jr.,Application Specialist,May,Tuesday,166-555-0159,Work,dan0@adventure-works.com,1921 Ranch Road,,Issaquah,Washington,98027,NHSTQ9857K,3440 0000 0000,470275225,United States,5/26/1987,35,M,M,1/11/2009,5/26/2047,TRUE,72,56,True,{71B0D010-5AC5-4E91-8EFA-C311C1372A73},6/30/2014 0:00,Japanese,FG78 199946254532,V67 16388,December,African,6,2.5,Stuart Little,O+,management,5/31/1991,Tuesday,MRZFU0871K,3076 6146 3849,FG78 199946254532,V67 16388
,643805155,adventure-works\françois0,2,François,P,Ajenstat,,Database Administrator,June,Wednesday,785-555-0110,Cell,françois0@adventure-works.com,1144 Paradise Ct.,,Issaquah,Washington,98027,SQLTF0067R,4920 0000 0000,468857236,United States,5/17/1975,47,S,M,1/17/2009,5/17/2035,TRUE,67,53,True,{0C7F025D-8D56-48EF-86C0-F09DB63D0182},6/30/2014 0:00,Spanish,AP45-200057315650,L1264796,February,Thai,78,21.5,Ashley Chase,A+,operations,6/15/1989,Wednesday,MRZFU0871K,4718 7188 2819,AP45 19562435673,L1264796
,929666391,adventure-works\dan1,2,Dan,B,Wilson,,Database Administrator,July,Thursday,653-555-0144,Work,dan1@adventure-works.com,5863 Sierra,,Bellevue,Washington,98004,YXVBA2583J,3440 0000 0000,8606947,United States,1/6/1976,46,M,M,1/22/2009,1/6/2036,TRUE,66,53,True,{2474E1A9-902D-466C-B0B2-6DCAC927F753},6/30/2014 0:00,Russian,UP78 20205132456,B1846303,Feburary,Polish,90,4.8,Charlie Almond,A+,sales,1/4/1991,Thursday,YXVBA2583J,5177 5394 4789,UP78 20205132456,B1846303
,525932996,adventure-works\janaina0,2,Janaina,Barreiro Gambaro,Bueno,,Application Specialist,August,Friday,623-555-0155,Work,janaina0@adventure-works.com,5979 El Pueblo,,Issaquah,Washington,98027,DRXPI0032S,6130 0000 0000,785553031,United States,1/30/1985,37,M,F,12/23/2008,1/30/2045,TRUE,71,55,True,{241535C7-7A31-4A6A-9E0D-A83C30C2EDDA},6/30/2014 0:00,Punjabi,AP45 19562435681,V67 16388,March,Albanian,36,2.5,Drake Babe,B+,IT,6/25/1989,Friday,MRZFU0871K,3811 0238 6944,AP45 19562435681,V67 16388
,112432117,adventure-works\brian3,1,Brian,S,Welcker,,Vice President of Sales,September,Saturday,716-555-0127,Cell,brian3@adventure-works.com,7772 Golden Meadow,,Issaquah,Washington,98027,UHDBP2467N,8190 0000 0000,570075347,United States,6/6/1977,45,S,M,2/15/2011,6/6/2037,TRUE,10,25,True,{F3EC557C-8B41-4EE6-BB0C-E3B93AFF81E5},6/30/2014 0:00,English,FG78 199946254533,L1264796,april,Uzbek,78,5.67,Brown Man,A-,marketing,2/15/1989,Saturday,UHDBP2467N,3750 8430 7653,FG78 199946254533,L1264796
,502097814,adventure-works\stephen0,2,Stephen,Y,Jiang,,North American Sales Manager,October,Sunday,238-555-0197,Cell,stephen0@adventure-works.com,2427 Notre Dame Ave.,,Redmond,Washington,98052,RRVFG9837G,3950 0000 0000,189288097,United States,10/17/1951,71,M,M,1/4/2011,10/17/2011,TRUE,14,27,True,{86D5FA9E-4BC0-48C8-91DC-1EC467418D11},6/30/2014 0:00,Polish,AP45-200057315651,K7552760,May,IndoAryan,34,6.87,Philip Anders,B-,tech,1/8/1989,Sunday,MRZFU0871K,4755 8766 9949,AP45 19562435673,K7552760
,841560125,adventure-works\michael9,3,Michael,G,Blythe,,Sales Representative,November,Monday,257-555-0154,Cell,michael9@adventure-works.com,8154 Via Mexico,,Detroit,Michigan,48226,TKDLM1121M,6130 0000 0000,47717919,United States,12/25/1968,54,S,M,5/31/2011,12/25/2028,TRUE,38,39,True,{E19F8DE2-0F40-418C-84A2-DB48B98DC6A2},6/30/2014 0:00,African,UP78 20205132456,,June,Portuguese,67,12.5,Michal John,AB+,management,4/15/1989,Monday,TKDLM1121M,9833 8327 6975,UP78 20205132456,
,191644724,adventure-works\linda3,3,Linda,C,Mitchell,,Sales Representative,December,Tuesday,883-555-0116,Work,linda3@adventure-works.com,2487 Riverside Drive,,Nevada,Utah,84407,ATKTM1911Z,,515765986,United States,2/27/1980,42,M,F,5/31/2011,2/27/2040,TRUE,27,33,True,{4509F387-D73A-43DC-A502-B1C27AA1DC9E},6/30/2014 0:00,Hindi,AP45 19562435678,A1045623,July,Black,76,2.5,JohnnyWalker,AB-,operations,5/31/1991,Tuesday,AGPCB3705U,6321 8481 2058,AP45 19562435678,A1045623
,615389812,adventure-works\jillian0,3,Jillian,,Carson,,Sales Representative,January,Wednesday,517-555-0117,Work,jillian0@adventure-works.com,80 Sunview Terrace,,Duluth,Minnesota,55802,CAHLI6315Q,1.99E+11,859917122,United States,8/29/1962,60,S,F,5/31/2011,8/29/2022,TRUE,24,32,True,{A011C97B-081C-4739-996F-C1CAC4532F8D},6/30/2014 0:00,Chinese,AP45 19562435678,B1846304,June,White,36,6.87,Stuart Little,O+,sales,6/15/1989,Wednesday,MRZFU0871K,5485 5000 8000,AP45 19562435678,B1846304
,234474252,adventure-works\garrett1,3,Garrett,R,Vargas,,Sales Representative,February,Thursday,922-555-0165,Work,garrett1@adventure-works.com,10203 Acorn Avenue,,Calgary,Alberta,T2P 2G8,XYLJA4317U,6130 0000 0000,116618679,Canada,2/4/1975,47,M,M,5/31/2011,2/4/2035,TRUE,33,36,True,{50EECC16-0D0D-43A9-9649-016C06DE8D78},6/30/2014 0:00,Japanese,FG78 199946254533,V67 16389,August,Asian,31,12.5,James Bond,A+,IT,1/4/1991,Thursday,XYLJA4317U,3066 2940 6413,FG78 199946254533,V67 16389
,716374314,adventure-works\tsvi0,3,Tsvi,Michael,Reiter,,Sales Representative,March,Friday,664-555-0112,Work,tsvi0@adventure-works.com,8291 Crossbow Way,,Memphis,Tennessee,38103,WVNHG8584X,9770 0000 0000,628193204,United States,1/18/1974,48,M,M,5/31/2011,1/18/2034,TRUE,29,34,True,{BB510FCE-0105-4306-B591-6450D9EBF401},6/30/2014 0:00,Spanish,AP45-200057315651,L1264797,September,German,41,2.5,Ashley Chase,A+,marketing,6/25/1989,Friday,WVNHG8584X,7322 8440 2681,AP45 19562435673,L1264797
900.0,61161660,adventure-works\pamela0,3,Pamela,O,Ansman-Wolfe,,Sales Representative,April,Saturday,340-555-0193,Cell,pamela0@adventure-works.com,636 Vine Hill Way,,Portland,Oregon,97205,LTLTP0137L,1.11E+11,292541009,United States,12/6/1974,48,S,F,5/31/2011,12/6/2034,TRUE,22,31,True,{7627B9D6-0707-4706-9AD9-0D37506B08AE},6/30/2014 0:00,Russian,UP78 20205132456,K7552761,october,African,49,21.5,Charlie Almond,B+,tech,2/15/1989,Saturday,LTLTP0137L,3425 0653 1151,UP78 20205132456,K7552761
901.0,139397894,adventure-works\shu0,3,Shu,K,Ito,,Sales Representative,May,Sunday,330-555-0120,Cell,shu0@adventure-works.com,5725 Glaze Drive,,San Francisco,California,94109,VDFHR1127T,4920 0000 0000,639083351,United States,3/9/1968,54,M,M,5/31/2011,3/9/2028,TRUE,26,33,True,{4103C891-37E8-4DFC-AEAC-B55E2BC1BE1C},6/30/2014 0:00,Punjabi,AP45 19562435681,P9046294,November,Thai,12,4.8,Drake Babe,A-,management,1/8/1989,Sunday,MRZFU0871K,3968 4957 8725,AP45 19562435681,P9046294
902.0,399771412,adventure-works\josé1,3,José,Edvaldo,Saraiva,,Sales Representative,June,Monday,185-555-0169,Work,josé1@adventure-works.com,9100 Sheppard Avenue North,,Ottawa,Ontario,K4B 1T7,RVFTS9564V,1.62E+11,781323804,Canada,12/11/1963,59,M,M,5/31/2011,12/11/2023,TRUE,31,35,True,{FD3992FB-3067-451D-A09D-73BD53C0FECA},6/30/2014 0:00,Marathi,FG78 199946254534,A1045623,December,Polish,3,2.5,Brown Man,B-,operations,4/15/1989,Monday,MRZFU0871K,8587 9139 2785,FG78 199946254534,A1045623
903.0,987554265,adventure-works\david8,3,David,R,Campbell,,Sales Representative,July,Tuesday,740-555-0182,Work,david8@adventure-works.com,2284 Azalea Avenue,,Bellevue,Washington,98004,SGBBJ6118N,8190 0000 0000,515333001,United States,2/11/1974,48,S,M,5/31/2011,2/11/2034,TRUE,23,31,True,{1E8F9E91-508F-4D49-ACD2-775C836030ED},6/30/2014 0:00,English,AP45-200057315652,B1846304,March,Albanian,45,5.67,Philip Anders,AB+,sales,6/25/1989,Tuesday,SGBBJ6118N,9502 1517 6995,AP45 19562435673,B1846304
904.0,90836195,adventure-works\tete0,3,Tete,A,Mensa-Annan,,Sales Representative,August,Wednesday,615-555-0153,Work,tete0@adventure-works.com,3997 Via De Luna,,Cambridge,Massachusetts,2139,CUBLQ2724M,5.69E+11,181423368,United States,1/5/1978,44,M,M,9/30/2012,1/5/2038,TRUE,39,39,True,{0C67CE00-DE78-4712-908F-06939A2C58D5},6/30/2014 0:00,Polish,UP78 20205132456,V67 16389,Feburary,Uzbek,6,6.87,Michal John,AB-,IT,3/28/1989,Wednesday,MRZFU0871K,9826 6359 8852,UP78 20205132456,V67 16389
905.0,481044938,adventure-works\syed0,2,Syed,E,Abbas,,Pacific Sales Manager,September,Thursday,926-555-0182,Work,syed0@adventure-works.com,7484 Roundtree Drive,,Bothell,Washington,98011,FQKFH3786T,8190 0000 0000,779375079,United States,1/11/1975,47,M,M,3/14/2013,1/11/2035,TRUE,20,30,True,{86F292DB-B73C-429D-9912-800994D809FB},6/30/2014 0:00,African,AP45 19562435678,L1264797,March,IndoAryan,78,12.5,JohnnyWalker,O+,marketing,2/5/1989,Thursday,MRZFU0871K,3052 7875 6145,AP45 19562435678,L1264797
906.0,758596752,adventure-works\lynn0,3,Lynn,N,Tsoflias,,Sales Representative,October,Friday,1 (11) 500 555-0190,Cell,lynn0@adventure-works.com,34 Waterloo Road,,Melbourne,Victoria,3000,TJYPZ0391X,6130 0000 0000,95888194,Australia,2/14/1977,45,S,F,5/30/2013,2/14/2037,TRUE,36,38,True,{4A9A8407-A680-4A6B-8D03-511CB58F9A8A},6/30/2014 0:00,Hindi,AP45 19562435678,B1846304,april,Portuguese,90,2.5,Stuart Little,A+,tech,5/31/1991,Friday,TJYPZ0391X,3076 6146 3849,AP45 19562435678,B1846304
907.0,982310417,adventure-works\amy0,2,Amy,E,Alberts,,European Sales Manager,November,Saturday,775-555-0164,Work,amy0@adventure-works.com,5009 Orange Street,,Renton,Washington,98055,RJXCK0165N,1.08E+11,603155528,United States,9/20/1957,65,M,F,4/16/2012,9/20/2017,TRUE,21,30,True,{66D66445-EE78-4676-9E66-0E22D6109A92},6/30/2014 0:00,Chinese,FG78 199946254534,V67 16389,May,Black,36,21.5,Ashley Chase,A+,management,6/15/1989,Saturday,MRZFU0871K,4718 7188 2819,FG78 199946254534,V67 16389
908.0,954276278,adventure-works\rachel0,3,Rachel,B,Valdez,,Sales Representative,December,Sunday,1 (11) 500 555-0140,Cell,rachel0@adventure-works.com,Pascalstr 951,,Berlin,Hamburg,14111,LWUBW8839X,5030 0000 0000,34029516,Germany,7/9/1975,47,S,F,5/30/2013,7/9/2035,TRUE,35,37,True,{B9BF7741-E0CA-4F37-ACDE-A4F78C6D03E9},6/30/2014 0:00,Japanese,AP45-200057315652,L1264797,June,White,78,4.8,Charlie Almond,B+,operations,1/4/1991,Sunday,LWUBW8839X,5177 5394 4789,AP45 19562435673,L1264797
909.0,668991357,adventure-works\jae0,3,Jae,B,Pak,,Sales Representative,January,Monday,1 (11) 500 555-0145,Work,jae0@adventure-works.com,Downshire Way,,Cambridge,England,BA5 3HX,NMIAZ2265J,2.27E+11,829720499,United Kingdom,3/17/1968,54,M,F,5/30/2012,3/17/2028,TRUE,37,38,True,{723A5921-D8A1-4659-9BC4-13C4CF7C9C91},6/30/2014 0:00,Hindi,UP78 20205132456,K7552761,July,Asian,34,2.5,Drake Babe,A-,sales,6/25/1989,Monday,NMIAZ2265J,3811 0238 6944,UP78 20205132456,K7552761
910.0,134219713,adventure-works\ranjit0,3,Ranjit,R,Varkey Chudukatil,,Sales Representative,February,Tuesday,1 (11) 500 555-0117,Cell,ranjit0@adventure-works.com,"94, rue Descartes",,Bordeaux,Gironde,33000,JEXLL0460V,4.52E+11,89439593,France,9/30/1975,,S,M,5/30/2012,9/30/2035,TRUE,34,37,True,{604213F9-DD0F-43B4-BDD2-C96E93D3F4BF},6/30/2014 0:00,Chinese,AP45 19562435681,P9046294,June,German,67,5.67,Brown Man,B-,IT,2/15/1989,Tuesday,JEXLL0460V,3750 8430 7653,AP45 19562435681,P9046294
911.0,332040978,adventure-works\willis0,3,Willis,T,Johnson,,Recruiter,December,Monday,778-555-0141,Work,willis0@adventure-works.com,5452 Corte Gilberto,,Everett,Washington,98201,SBQBW1145U,6830 0000 0000,164269705,United States,7/18/1978,44,S,M,12/13/2008,7/18/2038,FALSE,49,44,True,{71B0D010-5AC5-4E91-8EFA-C311C1372A73},6/30/2014 0:00,Japanese,FG78 199946254535,A1045624,August,African,76,6.87,Philip Anders,AB+,marketing,1/8/1989,Monday,MRZFU0871K,4755 8766 9949,FG78 199946254535,A1045624
912.0,30845,adventure-works\david6,2,David,J,Liu,,Accounts Manager,January,Tuesday,646-555-0185,Work,david6@adventure-works.com,9605 Pheasant Circle,,Gold Bar,Washington,98251,EAMJV3437B,7050 0000 0000,402617128,United States,7/8/1983,39,M,M,1/30/2009,7/8/2043,TRUE,57,48,True,{0C7F025D-8D56-48EF-86C0-F09DB63D0182},6/30/2014 0:00,Spanish,AP45-200057315653,B1846305,September,Thai,36,12.5,Michal John,AB-,tech,4/15/1989,Tuesday,EAMJV3437B,9833 8327 6975,AP45 19562435673,B1846305
913.0,363923697,adventure-works\deborah0,3,Deborah,E,Poe,,Accounts Receivable Specialist,February,Wednesday,602-555-0194,Cell,deborah0@adventure-works.com,7640 First Ave.,,Everett,Washington,98201,PXZHV4166D,8190 0000 0000,154809526,United States,3/6/1976,46,M,F,12/18/2008,3/6/2036,FALSE,60,50,True,{2474E1A9-902D-466C-B0B2-6DCAC927F753},6/30/2014 0:00,Russian,UP78 20205132456,V67 16390,october,Polish,31,2.5,JohnnyWalker,O+,management,6/25/1989,Wednesday,PXZHV4166D,6321 8481 2058,UP78 20205132456,V67 16390
914.0,60517918,adventure-works\candy0,3,Candy,L,Spoon,,Accounts Receivable Specialist,March,Thursday,920-555-0177,Cell,candy0@adventure-works.com,310 Winter Lane,,Index,Washington,98256,RSAHF3148G,9100 0000 0000,179930514,United States,2/23/1976,46,S,F,1/6/2009,2/23/2036,FALSE,61,50,True,{241535C7-7A31-4A6A-9E0D-A83C30C2EDDA},6/30/2014 0:00,Punjabi,AP45 19562435678,L1264798,November,Albanian,41,6.87,Stuart Little,A+,operations,3/28/1989,Thursday,MRZFU0871K,5485 5000 8000,AP45 19562435678,L1264798
